Name,URL,Income,Pages,Size,404,500,Robots
SAN FRANCISCO ARCHITECTURAL HERITAGE,www.sfheritage.org,703474.0,1485,402139564,162,0,True
MORRO BAY ART ASSOCIATION,www.artcentermorrobay.com,110038.0,1,416,0,0,True
SEAL BEACH HISTORICAL AND CULTURAL SOCIETY CORPORATION,www.sealbeachhistoricalsociety.com,2052.0,3,5852,1,0,False
HISTORY SAN JOSE,www.hhisj.org,1572529.0,45,2146416,1,0,False
SAN MATEO COUNTY HISTORICAL ASSOCIATION,www.co.sanmateo.ca.us,1876248.0,8,13321,1,0,True
HAPPY HOLLOW CORPORATION,www.hhpz.org,322864.0,835,156487522,57,0,False
RIALTO HISTORICAL SOCIETY,www.rialtohistoricalsociety.org,27598.0,0,0,0,0,False
MARIN MUSEUM SOCIETY INC,www.marinindian.com,136848.0,228,11610743,45,0,False
MEXICAN MUSEUM,www.mexicanmuseum.org,1051840.0,5869,35214852,0,2,True
EL PASO DE ROBLES AREA PIONEER MUSEUM,pasoroblespioneermuseum.org,34148.0,48,1044150,3,0,False
CONTRA COSTA COUNTY HISTORICAL SOCIETY INC,www.cocohistory.com,103348.0,3,1827,0,0,True
ESCONDIDO HISTORY CENTER,www.escondidohistory.org,181427.0,0,0,0,0,False
IMPERIAL VALLEY DESERT MUSEUM SOCIETY INC,www.ivdesertmuseum.org,480153.0,314,65935897,1,0,True
NAPA COUNTY LANDMARKS INC,www.napacountylandmarks.org,230569.0,799,49342860,16,1,False
SAN CLEMENTE HISTORICAL SOCIETY,sanclementehistoricalsociety.org,9021.0,0,0,0,0,False
SHASTA HISTORICAL SOCIETY,www.shastahistorical.org,300606.0,651,39587825,6,0,True
UC SANTA CRUZ FOUNDATION,foundation.ucsc.edu,14344157.0,0,0,0,0,False
SANTA ANA HISTORICAL PRESERVATION SOCIETY,www.santaanahistory.com,43210.0,1455,486611345,4,0,False
MUSEUM OF FLYING,www.museumofflying.com,932965.0,3,1578,0,0,True
MINGEI INTERNATIONAL INC,www.mingei.org,8069518.0,29027,887160048,4998,0,True
BUTTE COUNTY HISTORICAL SOCIETY,www.buttecountyhistoricalsociety.org,48650.0,0,0,0,0,False
VALLEJO NAVAL AND HISTORIC MUSEUM INCORPORATED,www.vallejomuseum.org,118666.0,64,1737074,1,0,True
MONTEREY ZOOLOGICAL SOCIETY,www.montereyzoo.com,547726.0,971,154934332,2,0,False
NORTHERN CALIFORNIA JEWISH SPORTS HALL OF FAME,www.jshofnc.org,133248.0,0,0,0,0,False
GRAMMY MUSEUM FOUNDATION INC,www.grammymuseum.org,9633052.0,1858,269695431,8,0,True
CENTRAL COAST ZOO SOCIETY,www.charlespaddockzoo.org,61398.0,2239,44866813,10,20,True
MOTTE HISTORICAL MUSEUM INC,www.mottemuseum.com,162303.0,0,0,0,0,False
ARTNOW INTERNATIONAL INC,www.artnowinternational.org,323572.0,0,0,0,0,False
SQUAW VALLEY SKI MUSEUM FOUNDATION INC,www.squawvalleymuseum.org,105719.0,0,0,0,0,False
LIFE AND LIGHT FOUNDATION,www.lifeandlightfoundation.org,488170.0,0,0,0,0,False
SAN BENITO COUNTY HERITAGE FOUNDATION,www.sbcheritagefoundation.com,89103.0,0,0,0,0,False
ANTELOPE VALLEY RURAL MUSEUM OF HISTORY,www.avmuseum.org,105778.0,0,0,0,0,False
CAMARILLO WINGS ASSOCIATION,wingsovercamarillo.com,162386.0,0,0,0,0,False
STOCKTON HISTORICAL MARITIME MUSEUM INC,stocktonhistoricalmaritimemuseum.org,83555.0,0,0,0,0,False
SACRAMENTO MODERN,sacmcmhometour.blogspot.com,6501.0,0,0,0,0,False
TRACY HISTORICAL MUSEUM,www.tracymuseum.org,18785.0,0,0,0,0,False
GILROY GARDENS FAMILY THEME PARK,www.gilroygardens.org,10436474.0,688,88876232,4,2,True
CALFLORA DATABASE,www.calflora.org,156204.0,9,22169,0,0,True
MUSEUM FOUNDATION OF PACIFIC GROVE INC,pgmuseum.org,708595.0,623,7377094,5,0,True
NIGUEL BOTANICAL PRESERVE,www.niguelbotanicalpreserve.org,91920.0,497,28341652,0,0,True
FULLERTON ARBORETUM AUTHORITY,www.arboretum.fullerton.edu,944036.0,3,1506,0,0,False
RANCHO LOS ALAMITOS FOUNDATION,www.rancholosalamitos.com,2717300.0,777,209877193,17,0,False
RANCHO SANTA FE HISTORICAL SOCIETY INC,ranchosantafehistoricalsociety.org,74906.0,0,0,0,0,False
CHARLES W BOWERS MUSEUM CORPORATION,www.bowers.org,7440755.0,769108,9027128706,529,7278,True
GENERAL PATTON MEMORIAL MUSEUM,www.generalpattonmuseum.com,175836.0,291,41951222,12,0,True
SAN DIEGO AUTOMOTIVE MUSEUM INC,www.sdautomuseum.org,1164060.0,55807,526599816,27,0,True
SAN DIEGO CHINESE HISTORICAL SOCIETY AND MUSEUM,info@sdchm.org,377995.0,1410,125931417,96,0,True
MOTOR TRANSPORT MUSEUM,www.motortransportmuseum.org,21919.0,0,0,0,0,False
SAN DIEGO ELECTRIC RAILWAY ASSOCIATION,www.sdera.org,35368.0,16,106352,1,0,False
OCEAN INSTITUTE,www.ocean-institute.org,9188381.0,26556,281006015,15,0,True
TWENTYNINE PALMS ARTISTS GUILD,www.29palmsartgallery.com,69822.0,0,0,0,0,False
ANTIQUE GAS & STEAM ENGINE MUSEUM INC,www.agsem.com,488690.0,190,41880111,1,0,True
SAN DIEGUITO HERITAGE MUSEUM,www.sdheritage.org,125598.0,2,9669,0,0,True
CALIFORNIA SURF MUSEUM ENCINITAS,www.surfmuseum.org,338684.0,1030,14960577,4,3,True
CHILDRENS MUSEUM OF THE DESERT,www.cdmod.org,1148476.0,1951,29215511,25,0,True
FRIENDS OF THE CHILDRENS MUSEUM AT LA HABRA INC,www.lhcm.org,569952.0,3125,900611567,44,1,True
HUNTINGTON BEACH INTERNATIONAL SURFING MUSEUM FOUNDATION,www.surfingmuseum.org,79225.0,301,7118484,3,0,False
MCRD MUSEUM HISTORICAL SOCIETY,www.mcrdmuseumhistoricalsociety.org,1610985.0,0,0,0,0,False
VOLCAN MOUNTAIN FOUNDATION,www.volcanmt.org,208069.0,0,0,0,0,False
FLYING LEATHERNECK HISTORICAL,flyingleathernecks.org,292560.0,5,22563,0,0,True
VETERANS MUSEUM AND MEMORIAL CENTER,www.veteranmuseum.org,319484.0,57945,418649939,32,0,True
THE VINCENT PRICE ART MUSEUM FOUNDATION,vincentpriceartmuseum.org,56701.0,1655,43710610,212,0,True
CALIFORNIA CITRUS STATE HISTORIC PARK NON PROFIT MANAGEMENT,www.citrusstatepark.org,123643.0,0,0,0,0,False
AGUA CALIENTE CULTURAL MUSEUM,www.accmuseum.org,1322367.0,0,0,0,0,False
THE JAPANESE AMERICAN HISTORICAL SOCIETY OF SAN DIEGO,www.jahssd.org,83504.0,0,0,0,0,False
LAGUNA BEACH HISTORICAL SOCIETY,www.lagunahistory.org,4111.0,3,1652,2,0,False
AQUARIUM OF THE PACIFIC,www.aquariumofpacific.org,39476143.0,12685,8777680488,157,0,True
ALLIED GARDENS PARK & RECREATION COUNCIL,www.sandiego.gov,113766.0,68640,89461797984,4398,0,True
USS MIDWAY MUSEUM,www.midway.org,23845903.0,280205,1763542211,3,0,True
SAN DIEGO ARCHAEOLOGICAL CENTER,www.sandiegoarchaeology.org,242435.0,904,92326789,29,0,True
PALM SPRINGS AIR MUSEUM INC,www.air-museum.org,2149931.0,3,1350,0,0,False
TORRANCE CULTURAL ARTS CENTER FOUNDATION,www.torrancearts.org,382863.0,0,0,0,0,False
SAM AND ALFREDA MALOOF FOUNDATION FOR ARTS AND CRAFTS,www.malooffoundation.org,981004.0,3,20177,0,0,True
LAGUNA ART MUSEUM,www.lagunaartmuseum.org,1806879.0,14244,466110883,453,0,True
LITTLE EAGLE FREE INC,www.littleeaglefree.org,41482.0,0,0,0,0,False
PRETEND CITY THE CHILDRENS MUSEUM OF ORANGE COUNTY,pretendcity.org,3660799.0,8297,157369713,3062,2,True
FENDER MUSEUM OF THE ARTS FOUNDATION,5centhaircut.com,863098.0,0,0,0,0,False
"FRIENDS OF HARBORS, BEACHES, AND PARKS",fhbp.org,144085.0,519,509641097,9,0,True
MUSEUM OF LATIN AMERICA ART,www.molaa.org,8164249.0,5,6406,0,0,False
MUSEUM OF MAKING MUSIC,www.museumofmakingmusic.org,555123.0,1233,53354322,32,1,True
OLAF WIEGHORST MUSEUM FOUNDATION,www.wieghorstmuseum.org,91373.0,845,23148176,28,0,True
LUX ART INSTITUTE,www.luxartinstitute.org,1884034.0,743,182975658,9,0,False
WESTERN CENTER COMMUNITY FOUNDATION,www.westerncentermuseum.org,854183.0,970,175220627,9,0,True
DISCOVERY SCIENCE CENTER OF ORANGE COUNTY,www.discoverycube.org,14948432.0,3846,1128310205,133,0,True
TOMORROWS AERONAUTICAL MUSEUM,www.tamuseum.org,332245.0,0,0,0,0,False
CORONA HERITAGE FOUNDATION,www.coronaheritage.org,217460.0,369,11261444,9,0,True
RIVERSIDE AFRICAN AMERICAN HISTORICAL INC,www.raahsinc.org,47068.0,0,0,0,0,False
FRIENDS OF RANCHO SAN PEDRO,www.dominguezrancho.org,390032.0,18815,190106271,47,41,True
CHINO YOUTH MUSEUM,chinoyouthmuseum.com,113211.0,53,6285032,1,0,True
SURFING HERITAGE FOUNDATION,www.surfingheritage.org,539897.0,739,5281723,1,0,True
HISTORICAL SOCIETY & MUSEUM FOR THE CA DEPT OF FORESTRY,www.cdfmuseum.org,39597.0,4,17700,1,0,False
ROYNON MUSEUM OF PALEONTOLOGY FOUNDATION,www.roynonmuseum.org,71399.0,65,12050877,2,0,False
QUALITY WEST WING FOUNDATION,www.qualitywestwing.com,2146.0,87,2480382,2,0,False
THE CHUCK JONES CENTER FOR CREATIVITY,www.chuckjonescenter.org,277345.0,6797,111854241,13,0,True
CABOT'S MUSEUM FOUNDATION,www.cabotsmuseum.org,386398.0,31,155117,1,0,True
VIDA VERDE NATURE EDUCATION,www.vveducation.org,558482.0,0,0,0,0,False
BENJAMIN FRANKLIN HOUSE FOUNDATION INC,www.bfhfoundation.org,41854.0,0,0,0,0,False
MARIN STABLES & TRAILS INC,www.marinstablesandtrails.org,125029.0,0,0,0,0,False
CALIFORNIA KNIGHTS OF COLUMBUS MUSEUM ASSOCIATION,www.kofc.org,78756.0,4878,1698175534,44,0,True
AMERICAN MUSEUM OF CERAMIC ART,www.amoca.org,853282.0,1762,169381002,24,0,True
CHILDRENS MUSEUM AT THE PASO ROBLES VOLUNTEER FIREHOUSE,www.pasokids.org,163668.0,343,12337905,1,0,True
FRESNOS CHAFFE ZOO CORPORATION,www.fresnochaffeezoo.com,16788056.0,3,1320,0,0,False
FLORA OF NORTH AMERICA ASSOCIATION,floranorthamerica.org,421027.0,0,0,0,0,False
IIT ROORKEE HERITAGE FOUNDATION,www.iitr-heritagefund.org,94247.0,0,0,0,0,False
JAMES COOLEY HISTORIC FOUNDATION,www.jacooley.com,1606.0,3,1521,0,0,True
LOS ANGELES MUSEUM OF THE HOLOCAUST MARTYRS MEMORIAL,www.lamoth.org,2621899.0,1627,182546529,49,0,False
MARIN ORCHID SOCIETY,www.marinorchidsociety.com,4696.0,0,0,0,0,False
GRACIE JIU-JITSU MUSEUM,www.gracieacademy.com,5820.0,0,0,0,0,False
CONTEMPOARY JEWISH MUSEUM,www.thecjm.org,18386763.0,1829,78075208,18,0,True
BURBANK HISTORICAL SOCIETY,www.burbankhistsoc.com,48459.0,15,29909,0,0,True
MONTEREY STATE HISTORIC PARK ASSOCIATION,mshpa.org,131606.0,5,30058,0,0,True
MARINE MAMMAL CENTER,www.marinemammalcenter.org,7657651.0,3527,298433851,127,0,True
THEATRE HISTORICAL SOCIETY OF AMERICA,www.historictheatres.org,555421.0,885,118071596,131,0,True
FILMFORUM,www.lafilmforum.org,387623.0,0,0,0,0,False
SAN MATEO ARBORETUM SOCIETY INC,www.sanmateoarboretum.org,65675.0,406,57405594,6,0,True
BERKELEY ARCHITECTURAL HERITAGE ASSOCIATION,www.berkeleyheritage.com,147173.0,10,177192,1,0,False
TREASURE ISLAND MUSEUM ASSOCIATION,www.treasureislandmuseum.org,40718.0,573052,1631136627,42,0,False
CALIFORNIA HERITAGE MUSEUM,www.californiaheritagemuseum.org,280544.0,42,202398,2,0,True
MISSION INN FOUNDATION,www.missioninnmuseum.com,745959.0,3,1565,0,0,False
MAYME CLAYTON LIBRARY & MUSEUM,www.claytonmuseum.org,27462.0,114,4172703,15,0,False
HAND FAN MUSEUM OF HEALDSBURG,www.handfanmuseum.com,16448.0,93,2946487,2,0,False
RICHARD NIXON LIBRARY AND BIRTHPLACE FOUNDATION,nixonfoundation.org,17921868.0,3131,465457448,432,0,False
SPECTRUM GALLERY,www.spectrumphotogallery.org,56122.0,0,0,0,0,False
AMERICAN FILM INSTITUTE,afi.com,32833998.0,10297,1229707594,11,3,True
MUSEUM OF CRAFT AND DESIGN,www.sfmcd.org,1515109.0,5863,460708057,294,0,True
SEQUOIA PARK ZOO FOUNDATION,www.sequoiaparkzoo.net,645513.0,0,0,0,0,False
CLAREMONT MUSEUM OF ART,www.claremontmuseum.org,122187.0,0,0,0,0,False
SILK ROAD HOUSE,www.silkroadhouse.org,118417.0,129,15690341,2,0,False
CENTER FOR VISUAL MUSIC,www.centerforvisualmusic.org,105288.0,0,0,0,0,False
INTERNATIONAL ART MUSEUM OF AMERICA,www.iamasf.org,1078175.0,15,113428,1,0,True
NATIONAL HORSESHOE PITCHERS FOUNDATION,www.horseshoepitching.com,46298.0,0,0,0,0,False
CULTURAL ARTS COUNCIL OF SONOMA COUNTY,www.sonomaarts.com,457035.0,45,907965,0,0,True
EXPLORIT SCIENCE CENTER,www.explorit.org,334213.0,0,0,0,0,False
BOLINAS MUSEUM,www.bolinasmuseum.org,326247.0,959,40285496,2,0,False
WALNUT CREEK HISTORICAL SOCIETY,walnutcreekhistory.info,406525.0,2,4647,0,0,True
BAY AREA DISCOVERY MUSEUM,www.badm.org,5254962.0,0,0,0,0,False
CARTOON ART MUSEUM OF CALIFORNIA,www.cartoonart.org,631517.0,3503,91901579,27,0,True
MUSEUM OF THE SAN RAMON VALLEY,www.museumsrv.org,477039.0,46,146788,0,0,False
CLOVERDALE HISTORICAL SOCIETY,www.cloverdalehistoricalsociety.org,80831.0,2254,32002458,1,4,True
YOLO COUNTY HISTORICAL MUSEUM CORP,www.gibsonhouse.org,66553.0,263,16105134,2,0,True
1078 GALLERY INC,www.178gallery.org,39431.0,0,0,0,0,False
NAPA VALLEY OPERA HOUSE INC,www.nvoh.org,994788.0,96,561700,0,0,True
SAN FRANCISCO MUSEUM & HISTORICAL SOCIETY,www.sanfranciscomuseum.org,945181.0,46,1050808,2,0,True
TILE HERITAGE FOUNDATION,www.tileheritage.org,152981.0,4498,538806344,51,0,True
NEVADA COUNTY CULTURAL PRESERVATION TRUST,www.minersfoundry.org,421064.0,2,2547,0,0,False
MARIN WOMENS HALL OF FAME,www.ywcasf-marin.org,139231.0,0,0,0,0,False
WILLOW CREEK-CHINA FLAT MUSEUM,bigfootcountry.net,67546.0,0,0,0,0,False
PETALUMA WILDLIFE AND NATURAL SCIENCE MUSEUM,www.petalumawildlifemuseum.com,67909.0,3,1338,0,0,False
PACIFIC COAST AIR MUSEUM,www.pacificcoastairmuseum.org,586121.0,733,163880493,0,0,True
CHILDRENS MUSEUM OF STOCKTON,www.childrensmuseumstockton.org,295140.0,0,0,0,0,False
TURTLE BAY EXPLORATION PARK,turtlebay.reddingschools.net,4292451.0,11062,125789908,1586,1,True
QUARRYHILL BOTANICAL GARDEN,www.quarryhillbg.org,2778690.0,0,0,0,0,False
RIO LINDA-ELVERTA HISTORICAL SOCIETY,www.rlehistorical.org,19025.0,0,0,0,0,False
RUTH BANCROFT GARDEN INC,www.ruthbancroftgarden.org,675574.0,887,151170991,1,5,False
ROCKLIN HISTORICAL SOCIETY,www.rocklinhistory.org,28705.0,0,0,0,0,False
POWERHOUSE SCIENCE CENTER,www.thediscovery.org,2006185.0,223,73548820,6,0,True
WEST SACRAMENTO CITY HISTORICAL SOCIETY,www.westsachistoricalsociety.org,13961.0,792,92243676,42,0,False
CHICO CREEK NATURE CENTER INC,bidwellpark.org,141305.0,662,66252986,33,0,True
MARE ISLAND HISTORIC PARK FOUNDATN,mareislandhpf.org,138790.0,142,15273854,4,0,False
SACRAMENTO RIVER DISCOVERY CENTER INC,www.srdc.tehama.k12.ca.us,49177.0,3,2803,2,0,False
ART WORKS DOWNTOWN,artworksdowntown.org,497889.0,0,0,0,0,False
THE DELTA SCIENCE CENTER AT BIG BREAK,www.losmedanos.edu,20573.0,11875,2505300192,0,0,True
THE PRESTON CASTLE FOUNDATION,www.prestoncastle.com,173539.0,163,22471588,7,0,True
CHARLES M SCHULZ MUSEUM AND RESEARCH CENTER,www.schulzmuseum.org,5772419.0,6578,532374667,55,0,True
HISTORIC RAILROAD SQUARE ASSOCIATION,www.railroadsquare.net,55121.0,0,0,0,0,False
EL CAMPANIL THEATRE PRESERVATION FOUNDATION,www.elcampaniltheatre.com,485878.0,269,10272218,9,0,True
NILES ESSANAY SILENT FILM MUSEUM INC,www.nilesfilmmuseum.org,229635.0,44,145406,0,0,False
MOTION PICTURE HALL OF FAME FOUNDATION,motionpicturehalloffame.org,129400.0,0,0,0,0,False
EXHIBIT ENVOY INC,ceraexhibits.org,111212.0,0,0,0,0,False
AUTOMOBILE DRIVING MUSEUM,www.theadm.org,667544.0,4,2116,0,0,False
NATIONAL STEINBECK CENTER,www.steinbeck.org,2099548.0,312,77115809,10,0,True
RONALD REAGAN PRESIDENTIAL FOUNDATION,www.reaganfoundation.org,32589847.0,7011,1853359474,34,1284,True
SANTA MARIA MUSEUM OF FLIGHT INC,www.smmof.org,148140.0,116,8200497,2,0,False
GAMBLE GARDEN CENTER,www.gamblegarden.org,871670.0,0,0,0,0,False
MUSEUM OF AMERICAN HERITAGE,www.moah.org,787508.0,21,1864880,2,0,False
FRESNO ATHLETIC HALL OF FAME,www.fresnoahof.org,42653.0,0,0,0,0,False
SAN JOSE MUSEUM OF QUILTS & TEXTILES,www.sjquiltmuseum.org,606472.0,835,160449788,10,0,True
BAKERSFIELD ART FOUNDATION INC,www.bmoa.org,1221763.0,109,785306,0,0,True
GULL WINGS-A CHILDRENS MUSEUM,www.gullwings.org,125472.0,237,18041457,8,0,True
AGRICULTURAL HISTORY PROJECT,www.aghistoryproject.org,178669.0,427,107279453,3,0,True
FRIENDS OF GUADALUPE RIVER PARK AND GARDENS,www.grpg.org,600624.0,18095,345234277,97,0,True
CARMEL VALLEY HISTORICAL SOCIETY INC,carmelvalleyhistoricalsociety.org,79833.0,0,0,0,0,False
STANFORD THEATER FOUNDATION,www.stanfordtheatre.org,1138133.0,210,4342927,0,0,True
OAKBROOK PARK CHUMASH INDIAN CORPORATION,www.chumashindianmuseum.com,127911.0,417,3903962,2,0,False
UGLY DUCKLING FOUNDATION INC,www.bookloftsolvang.com,1679.0,89,2919369,3,0,True
CENTER FOR PHOTOGRAPHIC ART,photography.org,199784.0,0,0,0,0,False
RANCHO DE GUADALUPE HISTORICAL SOCIETY,www.guadalupemuseum.org,106120.0,61,374723,3,0,False
HISTORY CENTER OF SAN LUIS OBISPO COUNTY,historycenterslo.org,150929.0,0,0,0,0,False
JAPANESE AMERICAN MUSEUM OF SAN JOSE,www.jamsj.org,329473.0,734,26182412,123,0,False
CALIFORNIA ANTIQUE AIRCRAFT MUSEUM,www.wingsofhistory.org,62086.0,780,27527759,5,0,True
TEMPLETON HISTORICAL MUSEUM SOCIETY,www.californiahistoricalsociety.org,32266.0,792,89797391,58,0,True
KINGS ART CENTER FOUNDATION,www.kingsartcenter.org,397725.0,214,14932983,10,0,True
VENTURA COUNTY MARITIME MUSEUM INC,www.cimmvc.org,804543.0,135,1233960,1,0,True
CHILDRENS MUSEUM OF SANTA BARBARA,www.childrensmuseumsb.org,735278.0,0,0,0,0,False
SAN LUIS OBISPO CHILDRENS MUSEUM,www.slocm.org,324619.0,497,3635971,1,0,True
SAN LUIS OBISPO RAILROAD MUSEUM,slorrm.com,55989.0,0,0,0,0,False
DEETJENS INC,www.deetjens.com,116414.0,0,0,0,0,False
"PALO ALTO JUNIOR MUSEUM AND ZOO, FRIENDS OF THE",friendsjmz.org,398334.0,1119,2741937,1,0,True
ESTRELLA WARBIRDS MUSEUM INC,www.ewarbirds.org,718121.0,12900,954987161,307,9,True
FORT PRESERVATION SOCIETY,www.taftfort.org,123286.0,56,75852256,2,0,False
CHINA LAKE MUSEUM FOUNDATION,www.chinalakemuseum.org,358693.0,0,0,0,0,False
CASA DEL HERRERO FOUNDATION,www.casadelherrero.com,1185979.0,86,1852217,6,0,False
CENTRAL COAST LIGHTHOUSE KEEPERS,www.pointsur.org,171947.0,12,124136,2,0,False
GRAPEVINE VINTAGE RAILROAD,www.smvdiscoverymuseum.org,310869.0,1614,108754143,13,0,True
FRIENDS OF COLUMBIA STATE HISTORIC PARK,www.parks.ca.gov,68691.0,19533,11499208910,2895,1,False
RANCHO CAMULOS MUSEUM A CALIFORNIA NON-PROFIT BENEFIT CORPOR,www.ranchocamulos.org,92824.0,603,39595306,75,0,True
SANTA BARBARA MARITIME MUSEUM,www.sbmm.org,889532.0,179,6325521,2,0,True
MONTEREY COUNTY YOUTH MUSEUM,www.mymuseum.org,484603.0,597,73013510,101,0,True
BUENA VISTA MUSEUM OF NATURAL HISTORY INC,www.sharktoothhill.org,173142.0,167,29532322,0,0,True
THE CLARK CENTER FOR JAPANESE ART & CULTURE,www.shermanleeinstitute.org,769303.0,16,43617,1,0,True
TURLOCK HISTORICAL SOCIETY,www.turlockhistoricalsociety.com,81945.0,3,1635,0,0,True
NISEI BASEBALL RESEARCH PROJECT,www.niseibaseball.com,1248.0,0,0,0,0,False
ARTS HABITAT,www.artshabitat.org,68591.0,0,0,0,0,False
WILDLING MUSEUM,www.wildlingmuseum.org,584486.0,859,2992001,20,0,True
BORAX VISITOR CENTER FOUNDATION,www.2muleteammuseum.com,80652.0,0,0,0,0,False
OAKDALE COWBOY MUSEUM INC,www.oakdalecowboymuseum.org,212065.0,3,16705,0,0,True
WILD WONDERFUL KING VINTAGE MUSEUM,www.kingvintagemuseum.org,137192.0,93,1387000,7,0,True
DUNES DISCOVERY CENTER INC,www.dunescenter.org,476254.0,874,525306960,15,0,True
COMPUTER HISTORY MUSEUM,www.computerhistory.org,5730317.0,20433,591115606,141,21,True
STUDIO CHANNEL ISLANDS ART CENTER,www.studiochannelislands.org,349597.0,0,0,0,0,False
HMONG CULTURAL HERITAGE CENTER AND MUSEUM,hmong-cultural-heritage,13330.0,0,0,0,0,False
DANA ADOBE NIPOMO AMIGOS INC,www.danaadobe.org,674385.0,1441,145787894,31,0,True
AQUARIUS AQUARIUM INSTITUTE,aquariusaquarium.org,118013.0,0,0,0,0,False
SANTA MARIA VALLEY RAILWAY HISTORICAL MUSEUM,www.smvrhm.com,1933.0,0,0,0,0,False
OLDTOWN SALINAS FOUNDATION,oldtownsalinas.com,156642.0,0,0,0,0,False
UNITED STATES AIRPOWER MUSEUM,aycsnetwork.com,42000.0,0,0,0,0,False
GREENEARTH HERITAGE FOUNDATION,www.greenearthheritage.org,73426.0,0,0,0,0,False
SEABEE MUSEUM STORE INC,www.seabeemuseumstore.org,280894.0,0,0,0,0,False
WALK OF HEARTS FOUNDATION,www.walkofhearts.com,47255.0,0,0,0,0,False
CALIFORNIA HISTORY CENTER FOUNDATION,www.flintcenter.com,24667.0,128,6920637,8,0,False
PIEDRAS BLANCAS LIGHT STATION ASSOCIATION INC,www.piedrasblancas.org,176915.0,0,0,0,0,False
BAY INSTITUTE AQUARIUM FOUNDATION,www.aquariumofthebay.org,10053358.0,1199,65339422,11,0,False
HALLBERG BUTTERFLY GARDENS,www.hallbergbutterflygardens.org,33289.0,119,21466731,3,0,False
SHARPSTEEN MUSEUM FOUNDATION,www.sharpsteen-museum.org,5884.0,0,0,0,0,False
SAFARI WEST WILDLIFE FOUNDATION,www.safariwest.com,43948.0,1504,36459891,16,0,True
SANTA CRUZ MOUNTAINS ART CENTER,www.mountainartcenter.org,121317.0,0,0,0,0,False
AVIATION MUSEUM OF SANTA PAULA,www.amszp.org,76719.0,27,161095,0,0,True
VALLEY INSTITUTE VISUAL ART,www.vivagallery.org,22.0,2394,135252540,9,0,False
FOUNDATION FOR THE GREAT PARK,www.orangecountygreatpark.org,426078.0,0,0,0,0,False
CALIFORNIA INDIAN STORYTELLING ASSOCIATION,www.cistory.org,36323.0,0,0,0,0,False
THE TARZANA COMMUNITY AND CULTURAL CENTER,www.mytarzana.org,57289.0,601,85561091,5,0,False
WATTS VILLAGE THEATER COMPANY,wattsvillagetheatercompany.org,203788.0,213,13035605,2,0,True
LATINO ART MUSEUM,www.lamoa.net,20794.0,1644,132888355,12,0,True
BARNSDALL ART CENTER STUDENT ADVISORY COMMITTEE,www.barnsdall.org,173261.0,0,0,0,0,False
FRIENDS OF THE CABLE CAR MUSEUM INC,www.cablecarmuseum.org,512291.0,529,10811362,7,0,True
POINT SAN LUIS LIGHTHOUSE KEEPERS,www.sanluislighthouse.org,785297.0,517,7549107,2,0,True
CALIFORNIA HISTORICAL SOCIETY,www.californiahistoricalsociety.org,1989911.0,792,89797391,58,0,True
WEST POINT INN ASSOCIATION,www.westpointinn.com,250079.0,2,9909,0,0,True
CARMEL ART ASSOCIATION,carmelart.org,888806.0,0,0,0,0,False
CALIFORNIA ACADEMY OF SCIENCE,www.calacademy.org,1774849447.0,28,4322965,1,0,True
SAN FRANCISCO MUSEUM OF MODERN ART,www.caffemuseo.com,227197447.0,3,1546,0,0,True
SAN FRANCISCO ART INSTITUTE,www.sfai.edu,27086037.0,0,0,0,0,False
SAN JOAQUIN PIONEER & HISTORICAL SOCIETY AKA PERSHING-ACACIA,www.hagginmuseum.org,3716948.0,2092,195132338,0,5,False
CURIODYSSEY,www.curiodyssey.org,10509112.0,3083,72263881,24,0,True
LEMOORE DISTRICT CHAMBER OF COMMERCE,www.lemoorechamberofcommerce.com,240945.0,293,133077591,7,0,True
THE DISCOVERY CENTER,thediscoverycenter.net,479804.0,116,4889526,2,0,True
HAYWARD AREA HISTORICAL SOCIETY,www.haywardareahistory.org,9370966.0,311,3456617,4,0,True
MONTEREY HISTORY AND ART ASSOCIATION,www.mntmh.org,318128.0,0,0,0,0,False
MONTEREY MUSEUM OF ART,info@montereyart.org,1873564.0,0,0,0,0,False
MONTEREY COUNTY HISTORICAL SOCIETY,www.mchsmusuem.org,1045559.0,0,0,0,0,False
LOS GATOS MUSEUM ASSOCIATION,www.museumsoflosgatos.org,270048.0,6,14513,3,0,True
SAN JOAQUIN COUNTY HISTORICAL SOCIETY,www.sanjoaquinhistory.org,749751.0,1089,173923735,4,0,False
MARIN HISTORY MUSEUM,www.marinhistory.org,73165.0,57,231658,1,0,True
CLARKE MEMORIAL MUSEUM,www.clarkemuseum.org,462886.0,247,64544339,1,0,True
LASSEN ASSOCIATION,www.lassenassociation.org,229414.0,0,0,0,0,False
ROBERT LOUIS STEVENSON MUSEUM,www.stevensonmuseum.org,203911.0,403,15020004,2,0,True
LAKE TAHOE HISTORICAL SOCIETY,www.laketahoemuseum.org,31237.0,79,14900235,2,0,False
